id,label,mint_count_per_week,burn_count_per_week,mint_ratio,burn_ratio,swap_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0x1a8be918a10def715ac249d4f8e1da992fb99328,False,0.14681190119814636,0.0710380167087805,0.013864042933810376,0.006708407871198569,0.9794275491949911,0.07958943479708669,0.3804420732575646,0.17787166706839294,5.640418526677172,4.7311319128047815,1.191,20.0,67.75627646203708,0.0,0.0,0.0,0.0,1
0x9b02c190f941bdfa75c7eed5cf5647ec1cb25b32,False,0.051724640961155643,0.04433540653813341,0.01832460732984293,0.015706806282722512,0.9659685863874345,0.008283589764975148,0.04294563079387372,0.0725928032793657,1.3152837272979576,1.4113437747972468,0.9270833333333334,100.0,0.0,0.0,0.0,100.0,0.0,1
0x8ff2fd6f94cdce7c56bb11328eb9928c9483aa66,False,6.397592640118217,1.8530025194422741,0.18122605363984676,0.0524904214559387,0.7662835249042146,0.3679114991056802,0.2067063833106316,0.4903583695870125,13.22349486502236,13.827636805667773,0.9559973924380704,1.0,23.239315824696725,0.0,0.0,0.0,0.0,1
0xf1ff4c672dabf9aea4813dda6de66b860b0970b4,False,0.4597309456566305,0.3148157562648665,0.01494719740048741,0.010235580828594638,0.974817221770918,0.14947771532143755,0.26425571204143133,0.219045679267028,14.626439977575624,15.356013000030712,0.9521795705920625,12.5,70.17805354952502,0.0,0.0,0.0,0.0,1
0x46dcb97e7c485ba9d541008e3750803769ad620a,False,0.4197883973601678,0.2928756260652334,0.05119047619047619,0.03571428571428571,0.9130952380952381,0.003104496158011934,0.3554163947230646,0.009970922067403343,3.490101210610698,3.9977522957904355,0.8719512195121951,25.0,81.32916082193398,0.0,0.0,0.0,2.01,1
0xf24721ba53b554d960afc36077751d8759fb97ad,False,0.06718598167363575,0.04134521949146815,0.008458035133376708,0.00520494469746259,0.9863370201691607,0.204431535126573,0.3660103505584609,0.3523637580925798,3.4574939799740245,4.377425113659191,0.7889150943396226,25.0,39.903146492476,0.0,0.0,0.0,0.0,1
0x040bef6a2984ba28d8af8a24ddb51d61fbf08a81,False,8.497215929173501,4.21073033042996,0.16797703731436417,0.08323973542992637,0.7487832272557094,0.04614354071649789,0.004988999924557586,0.08113706655565084,17.272201175496804,20.605432981294435,0.8379785604900459,3.4482758620689653,60.88165252186495,0.0,0.0,0.0,0.0,1
0xc98a5c514185b5160ccf20d69126cfbe65c9cef2,False,0.5266172714194821,0.282116395403294,0.030973451327433628,0.016592920353982302,0.952433628318584,0.12910322406023808,0.4556346732741424,0.5779161413457217,9.04653241259896,7.146948683550114,1.26246719160105,25.0,72.94382221956839,0.0,0.0,0.0,0.0,1
0x1f964ff83c54ce447adae5cb93f9ec17018bf55b,False,0.7139656055149401,0.4759770703432934,0.008866995073891626,0.005911330049261084,0.9852216748768473,0.16884977329814096,0.007102106446414575,0.20652069692932298,79.32951172388223,0.0,6000.0,50.0,70.66118099777275,0.0,99.96,99.96,0.0,1
0xf3a4b52bf0d1fcb8a81123f44933edbc35af4da0,False,2.2202653133838495,1.2729521130067403,0.06708407871198568,0.038461538461538464,0.8944543828264758,0.18038246234509497,0.08914095572503726,0.22567551774584896,12.52229636748491,17.081241144299746,0.7328905573202426,2.5,24.6647440692175,0.0,0.0,0.0,0.0,1
0x234ef45737ce6cfa4fcc55d961435c4d59fd9fdb,False,0.03435561410465452,0.024539724360467516,0.004214328717639976,0.0030102347983142685,0.9927754364840458,0.06246949209798854,0.1832169384699735,0.22609859599389248,3.985251236139925,4.107949857942263,0.9689737470167065,100.0,0.0,0.0,0.0,0.0,0.0,1
0xe4bfef5320f3daeb09273be56fe7fb39e6bf2d3d,False,0.07181383250377141,0.06076555058011427,0.009232954545454546,0.0078125,0.9829545454545454,0.07034864601009608,0.16455155254740142,0.1442765823848476,3.894519378089142,3.750891713081599,1.036764705882353,100.0,0.0,0.0,0.0,100.0,0.0,1
0xc6447cca7804a0b20b540977b299d2845e854c22,False,0.007425731086430868,0.029702924345723473,0.0003837298541826554,0.0015349194167306216,0.9980813507290868,0.0,0.2863087188415547,0.21000303729289502,10.269786092533892,9.044540463272797,1.1345365053322396,100.0,0.0,0.0,0.0,0.0,0.0,1
0xfbe0defe8b9f31b61b9b74047d5922321ec5c73b,False,0.05125753862113153,0.012814384655282883,0.01904761904761905,0.004761904761904762,0.9761904761904762,0.28199561900542924,0.17866422162011805,1.9059000484201632e-05,1.0123363877673477,1.6146124665656432,0.6220472440944882,50.0,70.51975964224495,0.0,0.0,0.0,0.0,1
0x07d1435d754f8eb63d9604170a3d945f6c3d638a,False,0.04895999356525799,0.019583997426103197,0.02044989775051125,0.0081799591002045,0.9713701431492843,0.13707664016685087,0.37247927242049494,0.10749014428581391,1.0526398616530468,1.2729598326967078,0.8237547892720306,33.333333333333336,50.119940808690785,0.0,0.0,0.0,0.0,1
0x3322f41dfa379b6d3050c1e271b0b435b3ee3303,False,7.885912439381448,5.602283628810571,0.07037091335581293,0.04999266969652544,0.8796364169476616,0.0244446366661596,0.007413074633836965,0.05941040186821832,50.55198453328482,48.02192095898328,1.052325581395349,20.0,50.987570053886664,0.0,0.0,0.0,0.0,1
